"id","favors","slavery","deserve","harder","rr_all","rr","notes","valid_items"
305275679,1,0.75,1,1,0.9375,0.9375,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
305277434,0.5,1,0.5,0.5,0.625,0.625,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
305277543,0.5,0.75,0.5,0.5,0.5625,0.5625,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
305279892,0.75,0.5,0.5,0.75,0.625,0.625,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
305280116,0.5,0.5,0.5,0.75,0.5625,0.5625,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
305280178,0.5,0.5,0.5,0.5,0.5,0.5,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
305293698,0.5,0.25,0.5,0.75,0.5,0.5,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
305301354,0.5,0.5,0.5,0.5,0.5,0.5,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
305317803,1,0.25,0.75,0.75,0.6875,0.6875,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
305323249,0.75,0.5,0.5,0.5,0.5625,0.5625,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
305323256,1,1,1,1,1,1,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
305323277,0.25,0.25,0.25,0.25,0.25,0.25,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
305336942,1,0.75,1,0.25,0.75,0.75,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
305338440,1,1,1,1,1,1,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
305338471,0.5,0.5,0.5,0.5,0.5,0.5,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
305346962,0.5,0.5,0.5,0,0.375,0.375,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
306389219,0.75,0.25,0.25,0.75,0.5,0.5,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
306629672,0.5,0.5,0.25,0.5,0.4375,0.4375,"gwu-b 2016 module; 5-point, using (dis)agree not somewhat (dis)agree",4
302808727,1,1,1,1,1,1,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302579664,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.25,0.25,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303298302,1,1,1,1,1,1,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302850208,0,0,1,0,0.25,0.25,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302855253,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302997387,1,1,1,1,1,1,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302521874,0.666666666666667,1,0.833333333333333,0.666666666666667,0.791666666666667,0.791666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302775107,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302554945,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304955487,1,0.666666666666667,1,0.5,0.791666666666667,0.791666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303139525,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.791666666666667,0.791666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302922479,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302622053,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.541666666666667,0.541666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
301950806,0,0.333333333333333,0.5,0,0.208333333333333,0.208333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302790591,0.666666666666667,0,0.666666666666667,0.333333333333333,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302790795,1,1,0.666666666666667,1,0.916666666666667,0.916666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302793575,0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,0.166666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302606788,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302921009,1,1,1,0.666666666666667,0.916666666666667,0.916666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303616075,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302904085,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302676857,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303262222,0.5,0.666666666666667,0.5,0.5,0.541666666666667,0.541666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302541899,1,1,1,1,1,1,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302568587,1,0.833333333333333,1,0.833333333333333,0.916666666666667,0.916666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302657441,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304955692,0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.541666666666667,0.541666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302852126,0.666666666666667,0.5,0.666666666666667,0.5,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302551030,0.333333333333333,0,0.333333333333333,0,0.166666666666667,0.166666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302513808,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304672996,0.5,0.5,0.5,0.333333333333333,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302569036,1,1,1,1,1,1,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302526038,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.375,0.375,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302528236,0.5,0.333333333333333,NA,0.5,NA,0.444444444444444,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",3
303494711,1,0.333333333333333,1,0.5,0.708333333333333,0.708333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304955876,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302682149,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302732442,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303072245,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302423156,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.75,0.75,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302649822,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302509294,0.5,0,0,0,0.125,0.125,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302665675,1,1,0.666666666666667,0.5,0.791666666666667,0.791666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
301947950,0.666666666666667,0.666666666666667,0.5,0.5,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303169731,0.5,0.5,0.5,0.333333333333333,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302510098,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302564599,0.166666666666667,0.166666666666667,0.166666666666667,0,0.125,0.125,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302968441,0.666666666666667,1,1,NA,NA,0.888888888888889,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",3
304956097,0.333333333333333,0,0.333333333333333,0,0.166666666666667,0.166666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302630365,0.666666666666667,0.666666666666667,0.833333333333333,0.333333333333333,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304567880,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302987324,1,1,1,1,1,1,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302870290,0.666666666666667,0.333333333333333,0.166666666666667,0.666666666666667,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302407821,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302548195,0.333333333333333,0,0.166666666666667,0,0.125,0.125,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302598207,0.333333333333333,0.666666666666667,0.666666666666667,0.166666666666667,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303241486,0.333333333333333,0.333333333333333,0.333333333333333,0,0.25,0.25,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303435706,0.5,0,0.333333333333333,0,0.208333333333333,0.208333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304956218,0.833333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302544309,0.666666666666667,0.666666666666667,1,0.666666666666667,0.75,0.75,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303001389,1,1,0.666666666666667,1,0.916666666666667,0.916666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302397212,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302587371,0,0.333333333333333,0.333333333333333,0,0.166666666666667,0.166666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303150346,0.333333333333333,0,0,0,0.0833333333333333,0.0833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303461615,1,1,1,0.833333333333333,0.958333333333333,0.958333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302580396,0.666666666666667,0.666666666666667,0.833333333333333,0.333333333333333,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302478048,0.333333333333333,0.333333333333333,0.333333333333333,0,0.25,0.25,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302482999,0.666666666666667,1,0.5,0.333333333333333,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302478931,0.333333333333333,1,0.833333333333333,0.166666666666667,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304956382,0.333333333333333,0.333333333333333,0.333333333333333,0,0.25,0.25,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304300499,0.166666666666667,0.333333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302900579,0.333333333333333,0.333333333333333,0.333333333333333,0,0.25,0.25,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304482603,0.666666666666667,1,0.666666666666667,0.666666666666667,0.75,0.75,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304956416,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302516918,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.208333333333333,0.208333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304673522,0.666666666666667,0.833333333333333,0.166666666666667,0.833333333333333,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302890815,0.333333333333333,0.333333333333333,0,0.166666666666667,0.208333333333333,0.208333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303000037,1,1,1,1,1,1,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
301401569,0.333333333333333,0.333333333333333,0.333333333333333,0,0.25,0.25,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302951050,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302599337,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.375,0.375,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302569277,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304673606,0.5,0,0.5,0.666666666666667,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303140603,0.666666666666667,0.666666666666667,1,0.333333333333333,0.666666666666667,0.666666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304002873,1,1,0.333333333333333,0.833333333333333,0.791666666666667,0.791666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302808712,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.375,0.375,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302525034,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302525269,0.666666666666667,0.666666666666667,1,0.666666666666667,0.75,0.75,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302589858,0.666666666666667,0.333333333333333,NA,0.666666666666667,NA,0.555555555555555,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",3
302513781,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.708333333333333,0.708333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303187355,0.333333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303200667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.208333333333333,0.208333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302696296,0.666666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304493503,1,1,1,1,1,1,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302632344,0.5,0.5,0.5,0.5,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302961784,0.666666666666667,1,1,0.666666666666667,0.833333333333333,0.833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303024364,1,1,0.833333333333333,1,0.958333333333333,0.958333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302401041,0.333333333333333,0.666666666666667,0.166666666666667,0.666666666666667,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
300794462,0.333333333333333,0.166666666666667,0.333333333333333,0.666666666666667,0.375,0.375,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
